ID,Posted at,Screen name,Text
810613111702986752,2016-12-18 22:30:00 +0000,WhiteHouse,A Cuban cuentapropista reflects on what 2 years of change in Cuba has meant to her and her family:… https://t.co/YsncLMeBCL
810596754341199872,2016-12-18 21:25:01 +0000,WhiteHouse,"""Our leaders have an even greater responsibility to look out for us as consumers"" —@POTUS on an open and fair market https://t.co/91k76I0xju"
810576623271575552,2016-12-18 20:05:01 +0000,WhiteHouse,"""The goal was clear: to help the Cuban people live a better life"" —@rhodes44 on why @POTUS changed course in Cuba:… https://t.co/QP8vMEIo6h"
810571591474147329,2016-12-18 19:45:01 +0000,WhiteHouse,"""It's open enrollment season right now. You can still sign up"" —@POTUS

#GetCovered today: https://t.co/GNfbft9Ewv https://t.co/qS00l7UwSW"
810564039940182017,2016-12-18 19:15:01 +0000,WhiteHouse,"""It's this principle of competition that's at the very heart of our health reform."" —@POTUS https://t.co/LrUKNBd2KE"
810552715675844608,2016-12-18 18:30:01 +0000,WhiteHouse,"""You can still sign up on https://t.co/GNfbft9Ewv until January 31 and get covered for 2017."" —@POTUS #GetCovered https://t.co/LrUKNBd2KE"
810539628163952644,2016-12-18 17:38:01 +0000,WhiteHouse,"This month, the FDA took steps to make hearing aids more affordable for millions more Americans. Here's how:… https://t.co/mDJ2Ls6USb"
810534495959085056,2016-12-18 17:17:37 +0000,WhiteHouse,"""We defended a free, open, & accessible internet that doesn't let service providers pick winners and losers"" —@POTUS https://t.co/LrUKNBd2KE"
810209200206790656,2016-12-17 19:45:00 +0000,WhiteHouse,Here's what @POTUS has done to keep the marketplace fair for America’s consumers: https://t.co/LrUKNAVrm4
810195439551188994,2016-12-17 18:50:20 +0000,WhiteHouse,“It’s changed my life.” Julia shares what @POTUS’s decision to change course in Cuba has meant to her 2 years later… https://t.co/AAzQFowLr4
810190832137551872,2016-12-17 18:32:01 +0000,WhiteHouse,"This week, @USDA took major steps to protect farmers from unfair treatment by bigger processors. @POTUS explains: https://t.co/LrUKNBd2KE"
810183281480204288,2016-12-17 18:02:01 +0000,WhiteHouse,"Two years ago today, @POTUS decided to change course in Cuba. @Rhodes44 shares what's happened since then:… https://t.co/evGwDIkFc5"
810177744571076609,2016-12-17 17:40:01 +0000,WhiteHouse,“To keep America’s economy growing...we need to protect the principle of fair competition” —@POTUS https://t.co/LrUKNBd2KE
810160380655927296,2016-12-17 16:31:01 +0000,WhiteHouse,"""A fight is fair only...when the playing field is level for everybody, & the rules are clear and consistent"" —@POTUS https://t.co/LrUKNBd2KE"
810156489772060678,2016-12-17 16:15:33 +0000,WhiteHouse,"RT @NASA: Today we celebrate the life of Sen. John Glenn, the 1st American to orbit the Earth. For a profile of Glenn, visit:… https://t.co/C0jfSir2ZM"
810140201943240704,2016-12-17 15:10:50 +0000,WhiteHouse,Watch @POTUS talk about how we can ensure a fair and competitive marketplace for all Americans: https://t.co/LrUKNBd2KE
809936907459141632,2016-12-17 01:43:01 +0000,WhiteHouse,Do you want to build a snowman? ⛄ https://t.co/G7mPRILn7z
809926092454825986,2016-12-17 01:00:02 +0000,WhiteHouse,"“We've still got a lot of work to do."" Watch @POTUS & @FLOTUS celebrate their final #WHHolidays in #WestWingWeek: https://t.co/GuPzANHBDu"
809923472487022592,2016-12-17 00:49:38 +0000,WhiteHouse,RT @VP: Violence against women is a crime. The Justice for All Reauthorization Act signed today provides funds to fight it:… https://t.co/Su5xIZHTVm
809914097064148992,2016-12-17 00:12:22 +0000,WhiteHouse,"Troops in Iraq & Afghanistan ↓
Wind and solar power ↑
Marriage = 

8 years later, this is what progress looks like:… https://t.co/3jJ6joYEvI"
809903944394739712,2016-12-16 23:32:02 +0000,WhiteHouse,"RT @VP: Good luck on your mission today, #SuperKaheem! We’re all rooting for you here at the White House. #KaheemSavesDC https://t.co/VaMvQwuLZf"
809900793683988480,2016-12-16 23:19:31 +0000,WhiteHouse,"RT @POTUS: The Justice for All bill is a bipartisan step in making our criminal justice system fairer, smarter, and more effective. Proud to sign it."
809886895085907968,2016-12-16 22:24:17 +0000,WhiteHouse,"""I join the American people in extending our best wishes to His Holiness Pope Francis."" —@POTUS wishing @Pontifex a… https://t.co/Zls26xb1Ae"
809873241179201536,2016-12-16 21:30:02 +0000,WhiteHouse,“It’s thanks to the American people—to the hard work you’ve put in; the sacrifices you’ve made” —@POTUS https://t.co/AqFpXw0KVo
809870226888261633,2016-12-16 21:18:03 +0000,WhiteHouse,RT @NSC44: Today @POTUS discussed Russian efforts to interfere with the US political process. Here's what he said: https://t.co/7e9RV325WA
809867982683983876,2016-12-16 21:09:08 +0000,WhiteHouse,"RT @ASlavitt: BREAKING: @POTUS just announced Americans shattered the biggest enrollment day EVER. 670,000 people.

Old record 600,000."
809864334922936320,2016-12-16 20:54:38 +0000,WhiteHouse,"Watch @POTUS on why it's important that we, as Americans, remember our values and what we stand for as a nation: https://t.co/Co4dxqSb0M"
809859780030459904,2016-12-16 20:36:32 +0000,WhiteHouse,"""I ask myself every single day, is there something I can do that will save lives and make a difference?"" —@POTUS https://t.co/RjVWXmexGP"
809853710062993408,2016-12-16 20:12:25 +0000,WhiteHouse,"Household income ↑
Poverty rate ↓
Over 15 million new jobs ✓

@POTUS on the progress made over the past 8 years: 
https://t.co/AqFpXwimjY"
809850479635288064,2016-12-16 19:59:35 +0000,WhiteHouse,"""These are all horrific violations of international law."" —@POTUS on the situation in Aleppo: https://t.co/JOcKY8N3bZ"
809848833517776896,2016-12-16 19:53:02 +0000,WhiteHouse,“Innocent people are suffering...nowhere is this more terribly true than in the city of Aleppo.” —@POTUS: https://t.co/xK9b7Da89k
809848165025325060,2016-12-16 19:50:23 +0000,WhiteHouse,“It’s thanks to the American people – to the hard work you’ve put in; the sacrifices you’ve made for your families and communities” —@POTUS
809847971504410629,2016-12-16 19:49:37 +0000,WhiteHouse,"""We brought nearly 200 nations together around a climate agreement that could save this planet for our kids” —@POTUS https://t.co/VVI6bygZfJ"
809847893284835329,2016-12-16 19:49:18 +0000,WhiteHouse,"""Through diplomacy, we ensured that Iran cannot obtain a nuclear weapon…we opened up a new chapter with the people of Cuba"" —@POTUS"
809847504216981506,2016-12-16 19:47:45 +0000,WhiteHouse,“Income gains were actually larger for households at the bottom and the middle than for those at the top.” —@POTUS https://t.co/Csjbdf26B9
809847383085486080,2016-12-16 19:47:17 +0000,WhiteHouse,"“Last year, the poverty rate fell at the fastest rate in almost fifty years” —@POTUS in the end-of-year press confe… https://t.co/njZwffv9Jg"
809847118487752704,2016-12-16 19:46:13 +0000,WhiteHouse,"“We’ve cut our dependence on foreign oil by more than half, doubled production of renewable energy” —@POTUS https://t.co/umXLyvfFGG"
809846973075517440,2016-12-16 19:45:39 +0000,WhiteHouse,"“In fact, yesterday was the biggest day ever for https://t.co/GNfbft9Ewv. More than 670,000 Americans signed up to #GetCovered"" —@POTUS"
809846608061931520,2016-12-16 19:44:12 +0000,WhiteHouse,"“For the first time in our history, more than 90 percent of Americans are insured.” —@POTUS #ACAWorks https://t.co/1FKJKD80i3"
809846291228487680,2016-12-16 19:42:56 +0000,WhiteHouse,“We’ve seen the longest streak of job growth on record.” —@POTUS in his end-of-year press conference:… https://t.co/axubKxgQfD
809846046415327234,2016-12-16 19:41:58 +0000,WhiteHouse,"“As I was preparing to take office, the unemployment rate was on its way to 10%. Today, it’s at 4.6%—the lowest in… https://t.co/TQIF7cDhcQ"
809845916849045505,2016-12-16 19:41:27 +0000,WhiteHouse,RT @WHLive: Watch: @POTUS takes a look back at the progress we’ve made over the past 8 years in his end-of-year press conference https://t.co/Ups8cHLI2T
809834901960847360,2016-12-16 18:57:41 +0000,WhiteHouse,Tune in at 2:15 PM ET as @POTUS holds his end-of-year press conference: https://t.co/xK9b7Da89k
809813735871303680,2016-12-16 17:33:34 +0000,WhiteHouse,RT @HealthCareGov: #DYK: The deadline for coverage starting Jan. 1 has been extended to Dec. 19 (11:59pm PST). #GetCovered -->… https://t.co/TwTPB6uYOQ
809806441464889344,2016-12-16 17:04:35 +0000,WhiteHouse,"RT @POTUS: The suits said it all – colorful, fun, a little outlandish. That’s what sports should be. Thanks, Craig Sager.  We'll all miss you."
809802694852481024,2016-12-16 16:49:42 +0000,WhiteHouse,"RT @USWomen2016: Today, we're at the @WhiteHouse talking advancing equity for women and girls of color. Follow along using… https://t.co/PGaqiTgZL7"
809585653390442496,2016-12-16 02:27:15 +0000,WhiteHouse,RT @SecBurwell: Americans want coverage. More than a million have signed up @HealthCareGov this week alone. Enroll today to be covered Jan1! #GetCovered
809585507411824640,2016-12-16 02:26:40 +0000,WhiteHouse,"RT @Surgeon_General: TODAY is the last day to #GetCovered starting Jan 1. Visit https://t.co/ZSAPK2zMKQ  to see your options. Or, call 1… https://t.co/wghwLml2IE"
809582990514913280,2016-12-16 02:16:40 +0000,WhiteHouse,RT @vj44: The families who offered testimonial at last night’s vigil gave me the courage to tell my story again: https://t.co/jbILPbSY4u
809551859182698496,2016-12-16 00:12:58 +0000,WhiteHouse,Wondering why you should #GetCovered today? Hear from Americans who are thankful for affordable health care:… https://t.co/dU3hX2CrNp
809547045837164545,2016-12-15 23:53:51 +0000,WhiteHouse,"DEADLINE TODAY: It's the last day to sign up for health coverage starting January 1.
#GetCovered at… https://t.co/Iupi0zUbf3"
809542256734638080,2016-12-15 23:34:49 +0000,WhiteHouse,Read letters from Americans whose lives have been changed by health care and then see what @POTUS wrote back:… https://t.co/4YOul5rOb1
809525964917055489,2016-12-15 22:30:04 +0000,WhiteHouse,"For 225 years, the Bill of Rights has protected our citizens. Today, we strive to continue forming a more perfect u… https://t.co/IxtDnQkBjR"
809524207654674432,2016-12-15 22:23:05 +0000,WhiteHouse,"RT @VP: Craig Sager died as he lived—with courage, passion, perseverance. Fearless and hopeful, a real hero. https://t.co/lPzJUPevTE"
809518842112339970,2016-12-15 22:01:46 +0000,WhiteHouse,"RT @vj44: When we take care of ourselves, we can achieve amazing things. Don't forget to #GetCovered today! #HiddenFigures https://t.co/PN7DUeEzXH"
809518186949443584,2016-12-15 21:59:10 +0000,WhiteHouse,"RT @CEAChair: Thanks for all the questions, I hope people enjoy reading the ERP as much as we enjoyed writing it #EconReport https://t.co/3Ef8U0UEdD"
809517376899346433,2016-12-15 21:55:57 +0000,WhiteHouse,RT @CEAJay: UR down to 4.6%. Strong Job growth. Uninsured under 9%. Safer fin system. Renewable energy booming. #EconReport https://t.co/S4m5YvCVcW
809516843429990401,2016-12-15 21:53:50 +0000,WhiteHouse,"RT @CEAChair: Tax changes biggest shift to bottom 99% of any President since at least 1960, that translates into wealth.… https://t.co/1Xt002d8SP"
809512997592952832,2016-12-15 21:38:33 +0000,WhiteHouse,"RT @CEAChair: ACA repeal would cause broad harm, raise uninsurance for all incomes, and worsen cost/quality also. And would incre… https://t.co/i1zoNiqaKr"
809512819121156096,2016-12-15 21:37:50 +0000,WhiteHouse,"Happening now: @POTUS's economic advisors @CEAChair, @CEASandy & @CEAJay are here to take your Qs on our economic p… https://t.co/tDTMPsimxN"
809511597467193345,2016-12-15 21:32:59 +0000,WhiteHouse,RT @CEAJay: Real wages have been rising 1.3% per year since the end of 2012.  Faster than in any business cycle in the last 4 d… https://t.co/9HYrvXsnqY
809511199792578560,2016-12-15 21:31:24 +0000,WhiteHouse,"RT @CEAChair: Behavioral economics has been helpful, combined with evidence-based policymaking. Lots more info here:… https://t.co/ZNGmSU8E7p"
809509836635459585,2016-12-15 21:25:59 +0000,WhiteHouse,RT @CEASandy: We just released our Economic Report and am here with @CEAChair and @CEAJay.  Excited to take your questions using #Econreport.
809507022836269056,2016-12-15 21:14:48 +0000,WhiteHouse,RT @WHLive: Have Qs on the economic progress we've made under @POTUS? President Obama's economic advisors will take them soon. Ask using #EconReport.
809502100954775552,2016-12-15 20:55:15 +0000,WhiteHouse,"Oct. 2009: 10% 
Nov. 2016: 4.6%

The U.S. unemployment rate has fallen further and faster than expected:… https://t.co/eQIU8V12cV"
809489120456216576,2016-12-15 20:03:40 +0000,WhiteHouse,"RT @NASA: Today's featured ‘Modern Figure’ is Christyl Johnson, engineer and @NASAGoddard deputy director:… https://t.co/AgOYLNfvs6"
809485978691837953,2016-12-15 19:51:11 +0000,WhiteHouse,Time is running out! TODAY is the last day to #GetCovered starting Jan 1. Visit https://t.co/GNfbft9Ewv to see your… https://t.co/QngeA03Fwt
809485122135326720,2016-12-15 19:47:47 +0000,WhiteHouse,RT @whitehouseostp: Learn more about @NASA mathematician Katherine Johnson and other #HiddenFigures in #STEM: https://t.co/Pm5NaTVLXz
809484320238931968,2016-12-15 19:44:36 +0000,WhiteHouse,"At 4pm ET, join @POTUS's economic advisors @CEAChair @CEASandy & @CEAJay for a Q&A on President Obama’s economic re… https://t.co/4jXaLnuP08"
809482507431317504,2016-12-15 19:37:23 +0000,WhiteHouse,"RT @FLOTUS: The First Lady speaks at @WhiteHouse #HiddenFigures event celebrating women in #STEM. 🚀

Watch live here: https://t.co/ESRQneeQro"
809477834599264257,2016-12-15 19:18:49 +0000,WhiteHouse,"When @POTUS took office, the economy was losing 800K jobs/month. Today, America's businesses have added 15.6 millio… https://t.co/QJ3RRu8ZKR"
809471614568071169,2016-12-15 18:54:06 +0000,WhiteHouse,RT @whitehouseostp: Starting now! https://t.co/TqTxqth3nH
809468262870372352,2016-12-15 18:40:47 +0000,WhiteHouse,RT @WhiteHouseCEQ: Students & teachers are sharing why they love #EveryKidinaPark as we celebrate 5 more years →… https://t.co/sgzxGJjWyY
809467277427048449,2016-12-15 18:36:52 +0000,WhiteHouse,"RT @FLOTUS: Good work, Christine! With today’s deadline, encourage your loved ones to sign up too. #CoverageMatters https://t.co/khBjxtnnVf"
809443833176068096,2016-12-15 17:03:43 +0000,WhiteHouse,"RT @CEASandy: 2017 Economic Report of the President released today. I’m sharing 10 key takeaways on @POTUS’s economic record.

https://t.co/K83fUKmYud"
809435906763587589,2016-12-15 16:32:13 +0000,WhiteHouse,"If you’re not covered yet, now is the time to sign up. #GetCovered by heading to https://t.co/GNfbft9Ewv today. https://t.co/S2atkgoY9L"
809405511774965760,2016-12-15 14:31:26 +0000,WhiteHouse,.@POTUS tells @TheDailyShow’s @TrevorNoah why you should #GetCovered—no matter the debates in Washington. https://t.co/XJPZsl5FOY
809205083569156096,2016-12-15 01:15:00 +0000,WhiteHouse,“Tonight we come together for the final time to tell a familiar story.” —@POTUS at a Hanukkah reception https://t.co/nOHxEGom8E
809197493904953344,2016-12-15 00:44:51 +0000,WhiteHouse,"""We teach our children that even in our darkest moments, a stubborn flame of hope flickers and miracles are possible."" —@POTUS"
809196449061896192,2016-12-15 00:40:42 +0000,WhiteHouse,RT @WHLive: “Happy Hanukkah!” Watch @POTUS and @FLOTUS host a Hanukkah reception at the White House: https://t.co/VOr4dkPMWz
809192580781142016,2016-12-15 00:25:19 +0000,WhiteHouse,Tune in at 7:35 PM ET as @POTUS hosts a Hanukkah reception at the White House: https://t.co/1YW6RxApWI #WHHolidays https://t.co/R0IgmgaCcN
809179972896227331,2016-12-14 23:35:14 +0000,WhiteHouse,RT @VP: Tomorrow: Last day to sign up for health insurance starting 1/1. It matters. Especially in our fight against cancer… https://t.co/QOTAgbNSe8
